,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,New_Item_Type_0,New_Item_Type_1,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_Size_High,Outlet_Size_Medium,Item_Outlet_Sales
1406,6.13,0.076891526,4,61.5536,11,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,6.681227005954678
1407,9.695,0.128543405,0,226.5404,11,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,8.41223437284511
1408,20.25,0.014793357,4,191.5162,16,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8.03257422049488
1409,12.857645184135976,0.066406853,5,259.7962,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8.648031330487187
1410,15.85,0.007140468,13,40.848,26,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,6.522263371856928
1411,19.85,0.020858779,13,62.8194,26,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,6.83495982970867
1412,4.61,0.123346085,7,172.5396,6,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,8.206373933403365
1413,7.365,0.159937597,13,93.912,9,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.1746998072391
1414,12.857645184135976,0.067128641,14,242.8486,28,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,8.137945503519912
1415,18.85,0.042736348,3,255.933,11,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,8.254787626095878
1416,12.857645184135976,0.172629683,10,148.4708,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8.232910667279791
1417,11.3,0.007278512,10,196.7426,9,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.926384669299209
1418,7.405,0.066132028778951,4,205.7296,6,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,8.427498479319112
1419,15.7,0.03079807,13,252.9724,6,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,8.013365955043271
1420,7.72,0.12152072,6,118.244,16,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.866674917754745
1421,6.65,0.053591345,3,149.7734,6,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,7.77341540210726
1422,10.6,0.035163639,8,84.4224,26,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.749022115596789
1423,12.857645184135976,0.061470858,9,48.6034,28,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.989140596055461
1424,15.85,0.043226398,15,37.5164,9,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.603279770333256
1425,12.15,0.062640143,15,36.6532,6,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,5.532093788009695
1426,11.35,0.06358394,4,89.4856,6,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,7.041860207103729
1427,20.1,0.077389797,8,60.8536,26,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.206806872779493
1428,15.7,0.00878535,10,204.998,6,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,8.588089210767887
1429,12.857645184135976,0.136592891,10,238.0248,28,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.56818240033484
1430,16.7,0.054937907,15,64.2168,6,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,7.416280338478307
1431,6.115,0.007084185,14,191.153,6,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,8.136387719744981
1432,20.7,0.027052013,9,73.9354,6,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.412268300131247
1433,9.8,0.072863893,13,118.6098,9,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.738825964446683
1434,12.857645184135976,0.244102315,13,148.076,28,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.993665450676456
1435,20.35,0.141789197,13,121.9072,9,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.206806872779493
1436,12.857645184135976,0.035414528,1,218.2166,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8.216677708561997
1437,6.85,0.022864238,5,260.0594,26,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,8.702704023726778
1438,20.35,0.054011943,13,116.5466,26,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,7.542502710858854
1439,9.195,0.117462619,13,158.9578,9,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.717533365084717
1440,9.695,0.11411658,8,158.8604,14,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.397934587644484
1441,12.857645184135976,0.046124444,5,206.7954,28,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.726930521425088
1442,11.65,0.075849167,13,85.1908,16,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.688070857536602
1443,6.035,0.065729039,0,188.324,26,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,7.30813548083947
1444,18.2,0.097865088,9,221.8456,15,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.785793725466808
1445,12.857645184135976,0.058827583,9,110.4912,28,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.081681779846297
1446,7.63,0.061313057,14,93.3436,4,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,7.188873657446902
1447,6.385,0.123961415,13,33.2874,11,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,4.956880024164101
1448,9.6,0.014270394,13,187.3872,4,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,7.881643297266473
1449,20.5,0.060847634,5,75.0696,15,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,5.011562863770464
1450,12.857645184135976,0.066132028778951,6,253.0356,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,9.34540451433944
1451,18.35,0.014103354,9,225.4746,6,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.20581897540545
1452,19.6,0.033901442,14,56.2614,16,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6.652423707058986
1453,14.15,0.024454052,6,197.211,11,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,8.224916312322982
1454,12.857645184135976,0.066132028778951,4,55.9298,28,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.690058978555063
1455,12.857645184135976,0.096730427,13,159.0262,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8.680785342805319
1456,17.6,0.097198194,4,89.8856,9,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.865170898706764
1457,19.0,0.066005186,6,188.4214,6,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,7.94708489917818
1458,8.42,0.030890618,3,228.7352,14,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8.69214015595909
1459,9.3,0.028498354,0,195.8136,26,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,7.755323045798466
1460,19.75,0.033883448,13,213.2902,9,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8.354392810550037
1461,6.78,0.066565644,6,185.324,26,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,8.272801488538876
1462,12.857645184135976,0.169943195,8,116.2492,28,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.760884214577177
1463,17.25,0.066132028778951,14,263.591,11,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,6.671998767661823
1464,15.3,0.084765192,3,215.0218,16,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.56241949818301
1465,15.7,0.027617046,3,168.279,16,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8.312796808636735
1466,17.85,0.052166995,13,121.7072,9,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.944018860452375
1467,12.857645184135976,0.066132028778951,4,184.2608,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8.71030736450539
1468,15.3,0.038460297,9,104.0332,15,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.328198446949483
1469,16.25,0.025789175,6,166.9474,11,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,7.960186028059208
1470,15.0,0.161301097,3,185.1266,26,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,7.702609951024363
1471,13.85,0.034640466,7,116.1492,11,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,7.150969029635072
1472,12.857645184135976,0.066132028778951,4,89.1856,28,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,7.654563787922667
1473,13.8,0.064307102,6,77.3012,14,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.374582117567543
1474,7.475,0.076036381,9,153.9656,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,7.873565508997032
1475,18.7,0.071091591,5,228.601,6,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,8.481508188267027
1476,12.5,0.187841082,3,119.244,15,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,4.794500457592604
1477,15.85,0.043234574,15,38.3164,16,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.294582372985006
1478,12.857645184135976,0.026055106,6,169.5474,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8.345736794416574
1479,20.75,0.109153001,13,161.3578,4,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,8.410458042493989
1480,5.82,0.08062523,9,168.379,9,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0812488165622085
1481,5.785,0.0901292,6,89.8856,15,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,5.174856241006959
1482,13.1,0.098938169,5,195.7768,14,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8.32835753587543
1483,10.1,0.066132028778951,6,225.1088,26,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,8.183213270394665
1484,16.75,0.032580547,8,192.1162,9,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.255652827449497
1485,12.857645184135976,0.097937252,10,98.9042,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8.50940494158052
1486,17.1,0.066132028778951,6,208.5638,14,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8.591309226394598
1487,7.42,0.020391845,13,248.9092,16,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.71516053426149
1488,7.51,0.103813029,13,113.7544,16,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.5104464180735535
1489,12.857645184135976,0.031069203,3,179.6686,28,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5.186092232104729
1490,12.857645184135976,0.062294473,13,242.417,28,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.188333935840694
1491,19.2,0.022914478,6,181.195,9,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.775374539642573
1492,18.6,0.152058281,2,99.9358,16,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.308622090042259
1493,7.105,0.044991294,9,59.2562,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6.481298683163221
1494,4.92,0.046214971,0,199.8084,6,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,8.286311779929587
1495,11.0,0.13312044,3,221.5798,9,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8.340030194344696
1496,7.68,0.255348289,8,84.4224,15,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.144261348906839
1497,13.15,0.036879539,5,181.3976,6,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,8.03257422049488
1498,7.52,0.044202545,0,182.995,4,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,8.388286516849915
1499,8.895,0.137858955,5,162.1236,14,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.855148320306595
1500,4.805,0.037668051,4,126.7704,26,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,7.874578808139212
1501,12.857645184135976,0.224837308,6,112.7886,28,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5.408861822339878
1502,7.785,0.089069748,6,62.751,4,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,7.443533188937465
1503,8.975,0.053027398,3,86.0224,6,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,7.154096472316331
1504,12.857645184135976,0.118099673,9,262.891,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8.616823299606422
1505,9.3,0.066132028778951,5,182.9292,6,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,8.297653737533263
1506,10.895,0.137023446,4,263.7568,14,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8.942074865380349
1507,15.0,0.026950104,0,220.9456,4,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,7.478375891102109
1508,12.15,0.066132028778951,8,224.4404,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,8.635333496577603
1509,16.7,0.119362812,6,180.3976,26,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,8.03257422049488
1510,15.1,0.067350054,13,257.3304,4,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,8.262547621037038
1511,8.02,0.066132028778951,9,157.7972,26,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.447033773284233
1512,19.35,0.049712775,6,78.2644,14,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.309027341883473
1513,20.7,0.122208091,5,119.7466,6,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,8.295993848902667
1514,12.857645184135976,0.138742518,13,147.476,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8.122652592960296
1515,4.59,0.070780558,14,114.586,16,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7.127730616803983
1516,18.1,0.037492325,6,95.5094,15,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,4.56652706599576
1517,12.85,0.053527105,8,185.1608,14,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.779002786133472
1518,16.75,0.076164013,8,34.0532,6,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.356543676738191
1519,14.85,0.009995002,13,154.463,6,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,8.231139658839913
1520,8.235,0.08259502,0,149.1076,11,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,7.07619830631001
1521,6.425,0.063122753,2,131.3626,26,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5.573389770240024
1522,6.59,0.105597316,6,83.4908,16,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.202849414103315
1523,12.857645184135976,0.021863506,6,247.0092,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8.608714821903748
1524,12.857645184135976,0.063800266,8,123.0414,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8.440522319376985
1525,6.36,0.006012413,9,163.0526,6,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.405815368927056
1526,17.35,0.063207198,0,89.383,6,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,7.138360522501125
1527,8.6,0.069809115,9,90.5146,6,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.594025970184709
1528,17.7,0.011660463,5,96.541,4,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,7.705912263707822
1529,7.6,0.142410775,15,171.9448,16,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8.229720590357125
1530,19.6,0.024226902,4,48.7718,16,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.469573762963917
1531,12.857645184135976,0.082440705,9,61.3194,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7.622830375830433
1532,9.3,0.066918731,5,184.2292,11,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,7.404195608768361
1533,20.2,0.074390007,9,91.4462,11,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7.572744828201948
1534,11.35,0.005530516,6,171.179,16,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8.501996504472427
1535,16.5,0.028579565,13,90.3146,6,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,7.845810946858879
1536,17.1,0.038705317,9,165.0842,26,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.750175032155864
1537,4.88,0.066132028778951,0,53.1298,9,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.696968813426946
1538,10.195,0.108004532,13,148.7076,6,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,7.193887450958462
1539,12.8,0.023626808,10,223.2404,4,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,7.81457910073649
1540,12.857645184135976,0.070660449,6,180.4002,28,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.575634680235559
1541,8.05,0.078719835,6,258.5646,4,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,8.036888754547524
1542,20.6,0.046208155,13,178.0344,4,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,7.382068110265968
1543,6.32,0.012769753,10,39.9822,4,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,4.376566756629504
1544,5.465,0.048486801,0,131.2626,26,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,8.13482750549311
1545,18.25,0.132596101,5,226.2062,15,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,6.51932219889627
1546,14.5,0.128459481,0,102.0332,14,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.626406450193304
1547,15.7,0.161317495,9,57.5562,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6.722132438944199
1548,9.6,0.011211251,9,166.9184,15,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.494470073461561
1549,20.7,0.114294512,4,94.9436,14,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.114823755834875
1550,6.055,0.031103357,6,159.9578,16,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.911610854654906
1551,5.655,0.085274988,6,165.05,16,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.754181330883306
1552,6.78,0.066892471,6,186.424,4,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,7.1746998072391
1553,12.857645184135976,0.078764059,4,241.3854,28,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.1828507291022765
1554,6.865,0.036042939,5,244.4486,6,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,8.332049945398955
1555,6.61,0.04855968,13,188.4898,15,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,5.236919508361397
1556,12.857645184135976,0.082602127,0,120.9756,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8.263234492989666
1557,12.6,0.064240743,8,121.9414,11,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7.288310564244823
1558,6.055,0.031230059,6,160.3578,4,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,7.476492652759115
1559,20.2,0.100114941,9,188.3898,11,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8.176308972298115
1560,12.857645184135976,0.22417463,13,168.8816,28,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5.128605571481072
1561,14.15,0.035943717,14,40.5138,16,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6.104239061033243
1562,16.5,0.06619442,2,184.4292,26,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,8.039897890429007
1563,13.3,0.071439051,6,61.0536,9,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.549536320396154
1564,9.195,0.108059141,13,181.7634,14,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8.7292281663298
1565,12.857645184135976,0.026216144,5,207.5954,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8.8053230835818
1566,9.0,0.085938463,13,168.6816,9,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.202849414103315
1567,15.7,0.008734284,10,207.898,9,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8.038179493132613
1568,18.1,0.049016517,9,128.7336,14,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.684402813430672
1569,12.857645184135976,0.111554381,13,59.822,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,7.425844062031127
1570,15.7,0.030672457,13,253.1724,14,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8.57283987205202
1571,9.195,0.077995641,10,107.1596,26,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,7.939283444771657
1572,12.857645184135976,0.085715273,5,146.6076,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,7.481381714943676
1573,13.85,0.056432784,2,234.93,11,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,8.447114015828864
1574,20.2,0.066200667,9,61.451,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4.848132050749962
1575,12.857645184135976,0.245542627,12,172.2764,28,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5.151998272968793
1576,13.65,0.0127517,13,55.5588,16,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.380409392588836
1577,15.0,0.077949334,10,238.7248,26,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,7.665858018707206
1578,10.695,0.064022881,9,36.0848,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,5.923849297692414
1579,12.857645184135976,0.182407266,4,109.157,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,7.532928176260842
1580,14.0,0.136328794,5,54.864,4,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,5.770144332504633
1581,6.655,0.016958832,6,210.0586,16,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8.34810496656472
1582,16.5,0.068125756,3,101.199,16,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.940212788530672
1583,9.6,0.02734361,13,257.8304,16,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.500702383659248
1584,6.55,0.034658144,1,155.8288,14,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.003884759431646
1585,16.25,0.066132028778951,3,89.8804,6,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,7.006300946220102
1586,15.25,0.065841719,13,179.866,26,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,7.900076989989181
1587,9.695,0.029158763,3,174.537,9,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.1196833715062064
1588,12.857645184135976,0.063649582,5,74.7696,28,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.32505408591289
1589,16.0,0.05706009,4,225.0404,16,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8.507524358538797
1590,15.85,0.11566015,1,218.3166,15,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,6.078635328058792
1591,12.857645184135976,0.075691713,6,98.241,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,7.705912263707822
1592,18.85,0.167844438,9,193.9136,14,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.04289799857064
1593,6.215,0.049722335,0,224.5062,11,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,8.415187929482816
1594,12.857645184135976,0.14095631,3,167.7132,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8.26631959167044
1595,11.8,0.058827557,8,80.8618,14,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.162388815147485
1596,7.325,0.093765794,6,90.3146,4,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,7.458230793022501
1597,10.5,0.048092816,7,159.2946,14,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7.5467288103863375
1598,15.7,0.018968743,6,61.9536,11,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,7.111570842341092
1599,12.857645184135976,0.024032484,6,124.973,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,7.809727995541005
